linea,frase,corpus,menu,status,items,unknown,needs_review,fail_safe,tiempo_ms
1262,menu 1 hamburguesa y aparte 60x pizzaa hawaiana y aparte 15 hamburgesa clasica,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 16}, {""product"": ""Pizza Hawaiana"", ""quantity"": 60}]","[""menu"", ""aparte"", ""aparte""]",False,False,1.873
1263,menu 1 piza margarita 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 1}]","[""menu""]",False,False,0.729
1264,menu 10 cerveza aparte 2 la quue tiienne pollo aparte 1x pizza margarita aparte 60x ensalada césar aparte 7x refresco aparte x60 pizza,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 1}, {""product"": ""Ensalada César"", ""quantity"": 60}, {""product"": ""Coca Cola"", ""quantity"": 7}, {""product"": ""Pizza Hawaiana"", ""quantity"": 60}]","[""menu"", ""10 cerveza"", ""2 la quue tiienne pollo""]",False,False,2.353
1265,menu 10 piza hawaiana mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 10}]","[""menu""]",False,False,0.819
1266,menu 10 pizza ; 7x hamburguesa ; 5 pizahawaiana ; 2x hamburguesa doble carne ; 10 taacos 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 15}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 9}]","[""menu"", ""10 taacos""]",False,False,1.692
1267,menu 10 pizza margarita tambien quiero 10x haamburguuesaa mega tambien quiero 12123 taacos tambien quiero 60 combo familiar mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 10}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 10}]","[""menu"", ""12123 taacos"", ""60 combo familiar manana""]",False,False,2.682
1268,menu 10 refresco,adversarial_2k,demo,needs_clarification,[],"[""intención de menú""]",False,False,0.134
1269,menu 12 agua mineral tambien quiero 1 laa mega tambien quiero x15 pizzaa hawaiana tambien quiero 4 soda para llevar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 12}, {""product"": ""Pizza Hawaiana"", ""quantity"": 15}, {""product"": ""Coca Cola"", ""quantity"": 4}]","[""menu"", ""1 laa mega""]",False,False,1.954
1270,menu 12 eso tambien quiero 7 cola tambien quiero 2 eso tambien quiero 60 paapas fritas tambien quiero 12 habasurguesa doble pollo tambien quiero x2 eso 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 7}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 12}]","[""menu"", ""60 paapas fritas""]",False,False,2.021
1271,menu 12 hbogruesa e quince la mega e 12 hamburguesa ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 24}]","[""menu"", ""quince la mega""]",False,False,0.963
1272,menu 12 lo mismoaa aparte 7 piza hawaiana aparte 1 piza margarita ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 7}, {""product"": ""Pizza Margarita"", ""quantity"": 1}]","[""menu"", ""12 lo mismoaa""]",False,False,1.469
1273,menu 12123 coca cola ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 12123}]","[""menu""]",False,False,0.66
1274,menu 12123 piizza hawaiaana ademas x4 pizza hawaiana ademas 5 paapas fritas ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 12127}]","[""menu"", ""5 paapas fritas""]",False,False,1.633
1275,menu 12123 soda * 10x pizza margarita * 2 eso * 2 hamburguesa * 3 pizaa hawaiana para llevar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 12123}, {""product"": ""Pizza Margarita"", ""quantity"": 10}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2}, {""product"": ""Pizza Hawaiana"", ""quantity"": 3}]","[""menu""]",False,False,1.684
1276,menu 12123x gaseosa & 5 combo familiar & 2 pizza margarita & 2 hbogruesaa sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 12123}, {""product"": ""Pizza Margarita"", ""quantity"": 2}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]","[""menu"", ""5 combo familiar""]",False,False,1.917
1277,"menu 12123x piza mexicana , 4x pizza de jamon y queso , 2 pizzaa margarita , 5x tacos mañana",adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 2}]","[""menu"", ""12123x piza mexicana"", ""4x pizza de jamon y queso"", ""5x tacos manana""]",False,False,2.176
1278,menu 15 agua mineral e 777 refresco e 10 lo mismo e x777 pizza margarita e 8 haamburguesa clasica e 3 haamburguesa mega mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 15}, {""product"": ""Coca Cola"", ""quantity"": 777}, {""product"": ""Pizza Margarita"", ""quantity"": 777}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 11}]","[""menu"", ""10 lo mismo""]",False,False,2.963
1279,menu 15 pizza de jamon y queso luego 8 habasurguesa doble pollo luego 5 ppiizzahawwaiana mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 8}, {""product"": ""Pizza Hawaiana"", ""quantity"": 5}]","[""menu"", ""15 pizza de jamon y queso""]",False,False,1.868
1280,menu 15 pizza hawaiana e x2 pizzaa mexicana e 2333 laa que tiene pollo e 12x hamburgesa clasica e 2333 hamburgesa doble pollo ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 15}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2345}]","[""menu"", ""x2 pizzaa mexicana"", ""2333 laa que tiene pollo""]",False,False,2.576
1281,menu 15 pizzahawaiana & 8 ensalada cesar & diez tacos gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 15}, {""product"": ""Ensalada César"", ""quantity"": 8}]","[""menu"", ""diez tacos gracias""]",False,False,1.49
1282,menu 1x hamburgesa clasica tambien quiero 7 hamburguesa mega tambien quiero 8 hamburguesa doble pollo tambien quiero 10 pizza tambien quiero 12123 cerveza tambien quiero 10 pizza margarita ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 16}, {""product"": ""Pizza Hawaiana"", ""quantity"": 10}, {""product"": ""Pizza Margarita"", ""quantity"": 10}]","[""menu"", ""12123 cerveza""]",False,False,2.483
1283,menu 2 cerveza | 2x paapas fritaas | 2333 tacos | 60 pizza hawaiana | 4 agua mineral | unos cuantos aalgo rico porfa,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 60}, {""product"": ""Agua Mineral"", ""quantity"": 4}]","[""menu"", ""2 cerveza"", ""2x paapas fritaas"", ""2333 tacos""]",False,False,2.419
1284,menu 2 ensalada césar 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 2}]","[""menu""]",False,False,0.702
1285,menu 2 piza de jamon y queso ???,adversarial_2k,demo,needs_clarification,[],"[""menu"", ""2 piza de jamon y queso""]",True,True,1.029
1286,menu 2 piza hawaiiana para llevar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 2}]","[""menu""]",False,False,0.971
1287,menu 2333 ensallada ceesar luego 2333 piza margarita luego 2x pizza hawaiana luego un par de ensaalada cesar luego 60 pizzaa margarita luego 2333 eso 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 2335}, {""product"": ""Pizza Margarita"", ""quantity"": 2393}, {""product"": ""Pizza Hawaiana"", ""quantity"": 2}]","[""menu""]",False,False,2.476
1288,menu 3 habasurguesa doble pollo,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]","[""menu""]",False,False,1.008
1289,* 2x hamburgesa doble pollo (),adversarial_2k,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]",[],False,False,0.559
1290,menu 4 hamburgesa doble carne e 60 coca cola e 2x combo familiar e 8x algo rico e doce cola sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 4}, {""product"": ""Coca Cola"", ""quantity"": 72}]","[""menu"", ""2x combo familiar"", ""8x algo rico""]",False,False,2.126
1291,menu 4 lo mismo & doce eso & 2 hamburguesa clasica & 12123 combo familiar & 4 lo mismo & 1 hamburguesa clasica 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]","[""menu"", ""4 lo mismo"", ""12123 combo familiar"", ""4 lo mismo""]",False,False,2.087
1292,menu 4 pizza hawaiana tambien quiero 2 cocacola cola tambien quiero 8 ensallada cesar gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 4}, {""product"": ""Coca Cola"", ""quantity"": 2}, {""product"": ""Ensalada César"", ""quantity"": 8}]","[""menu""]",False,False,1.406
1293,menu 4 tacos luego 4 hamburguesa clasica luego x1 combo familiar luego 2 lo mismo sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 4}]","[""menu"", ""4 tacos"", ""x1 combo familiar"", ""2 lo mismo sin cebolla""]",False,False,1.815
1294,menu 5 hambuurguesa dobblee po 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}]","[""menu""]",False,False,0.848
1295,menu 5 la que tiene pollo con 60 cocacola con 10 agua mineral con 4 cervezaa porfa,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 60}, {""product"": ""Agua Mineral"", ""quantity"": 10}]","[""menu"", ""5 la que tiene pollo  con"", ""4 cervezaa porfa""]",False,False,1.804
1296,menu 60 cerveza porfa,adversarial_2k,demo,needs_clarification,[],"[""intención de menú""]",False,False,0.123
1297,menu 60 hamburguesa doble pollo & 60 la que tiene pollo & 2333 eso (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 60}]","[""menu"", ""60 la que tiene pollo""]",False,False,1.783
1298,menu 60 hbogruesaa luego 12 haamburguesa doble carne luego 4x pizza margaritaa luego 10 hbogruesa 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 82}, {""product"": ""Pizza Margarita"", ""quantity"": 4}]","[""menu""]",False,False,1.66
1299,menu 60 laa que tiene pollo ; 5 la mega ; 2333x pizza mexicana ; x8 lo mismo mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 2333}]","[""menu"", ""60 laa que tiene pollo"", ""5 la mega"", ""x8 lo mismo manana""]",True,False,2.204
1300,menu 7 cerveza + 60 sodaa + 10 hamburgeesaa clasica + 2333x piza margarita + 2 refrescoaa + 1 hamburgesa clasica (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 62}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 11}, {""product"": ""Pizza Margarita"", ""quantity"": 2333}]","[""menu"", ""7 cerveza""]",False,False,2.386
1301,menu 7 eso y 10x pizzaa de jamon y queso y 12 pizzaa y unos cuantos hamburguesa clasica y 12123 esoaa y siete coca cola mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 12}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Coca Cola"", ""quantity"": 7}]","[""menu"", ""10x pizzaa de jamon y queso"", ""12123 esoaa""]",True,False,2.556
1302,menu 7 esoaa y 3 refresco y x777 ensalada césar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 3}, {""product"": ""Ensalada César"", ""quantity"": 777}]","[""menu"", ""7 esoaa""]",False,False,1.338
1303,menu 7 haabbaasurguesa doblee p & 15 algo rico & x7 pizahawaiana & 7 haamburgesa clasica & 5 pizza margarita gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 14}, {""product"": ""Pizza Hawaiana"", ""quantity"": 7}, {""product"": ""Pizza Margarita"", ""quantity"": 5}]","[""menu"", ""15 algo rico""]",False,False,2.321
1304,menu 7 haamburguesa doble pollo + unos cuantos la que tiene pollo + 60 lo mismo + 2333 la que tiene pollo,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 7}]","[""menu"", ""unos cuantos la que tiene pollo"", ""60 lo mismo"", ""2333 la que tiene pollo""]",False,False,2.711
1305,menu 7 habaasurguesa  doble p tambien quiero 777 la que tiene pollo tambien quiero 15 refresco ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 7}, {""product"": ""Coca Cola"", ""quantity"": 15}]","[""menu"", ""777 la que tiene pollo""]",False,False,1.945
1306,menu 7 pizza ranchera ; 60 burger ; 1 refrescoaa ; 12123x lo mismo para llevar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 7}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 60}, {""product"": ""Coca Cola"", ""quantity"": 1}]","[""menu"", ""12123x lo mismo para llevar""]",True,False,1.762
1307,menu 777 lo mismo + 4 hamburguesa clasica gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 4}]","[""menu"", ""777 lo mismo""]",False,False,1.18
1308,menu 777 pizza ranchera aparte 12 haammburgesaa claasica aparte 4 ensalada césar ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 777}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 12}, {""product"": ""Ensalada César"", ""quantity"": 4}]","[""menu""]",True,False,1.6
1309,menu 7x gaseosa e 12 hammburguesa clasicaa e 10 gaseosa e 7 habasurguesa doble pollo e x10 pizza margarita mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 17}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 19}, {""product"": ""Pizza Margarita"", ""quantity"": 10}]","[""menu""]",False,False,2.33
1310,menu 7x tacos + 3 combo familiar + 4 gaseosa + x15 cocacola + 8 soda ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 27}]","[""menu"", ""7x tacos"", ""3 combo familiar""]",False,False,2.032
1311,menu 8 algo rico ; 2333x algo rico ; 12123 habasurguesa doble pollo ; 777 ensalada cesar ; 1x combbo faamiliar ; 4 pizza ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12123}, {""product"": ""Ensalada César"", ""quantity"": 777}, {""product"": ""Pizza Hawaiana"", ""quantity"": 4}]","[""menu"", ""8 algo rico"", ""2333x algo rico"", ""1x combbo faamiliar""]",False,False,2.361
1312,menu 8 cerveza ???,adversarial_2k,demo,needs_clarification,[],"[""intención de menú""]",False,False,0.131
1313,menu cuatro pizza raanchera,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 4}]","[""menu""]",True,False,0.814
1314,menu doce hamburguesa clasica ; 2 pizza hawaiana ; 5 tacos ; 7x cocaa cola ; x777 algo rico,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12}, {""product"": ""Pizza Hawaiana"", ""quantity"": 2}, {""product"": ""Coca Cola"", ""quantity"": 7}]","[""menu"", ""5 tacos"", ""x777 algo rico""]",False,False,2.115
1315,menu dos hamburguesa & 60 hamburguesa & 12 combo familiar mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 62}]","[""menu"", ""12 combo familiar manana""]",False,False,1.185
1316,menu siete piza de jamon y queso luego 4 cocaa cola ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 4}]","[""menu"", ""siete piza de jamon y queso""]",False,False,1.379
1317,"menu un par de cerveza , 4 agua mineral , 3 aalgoo rico , 12123 hamburguesa clasica ...",adversarial_2k,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 4}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 12123}]","[""menu"", ""2 cerveza"", ""3 aalgoo rico""]",False,False,1.903
1318,menu un par de pizza ranchera y aparte 4 algo rico y aparte 8 hamburguesa doble pollo y aparte 4 pizza ranchera y aparte 15 tacos sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 6}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 8}]","[""menu"", ""aparte"", ""4 algo rico"", ""aparte"", ""aparte"", ""aparte"", ""15 tacos sin cebolla""]",True,False,3.838
1319,menu unos cuantos coca cola gracias,adversarial_2k,demo,ok,"[{""product"": ""Coca Cola"", ""quantity"": 1}]",[],False,False,0.653
1320,menu x1 coca cola luego 7 sodaa luego 5x pizza de jamon y queso luego 8 tacos ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 8}]","[""menu"", ""5x pizza de jamon y queso"", ""8 tacos""]",False,False,1.865
1321,menu x12123 ensalada cesar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 12123}]","[""menu""]",False,False,0.714
1322,* un par de hbogruesa,adversarial_2k,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]",[],False,False,0.213
1323,* 8 lo mismo mañana,adversarial_2k,demo,needs_clarification,[],"[""8 lo mismo manana""]",True,True,0.622
1324,menu x2 ensalada cesar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 2}]","[""menu""]",False,False,0.705
1325,* 5 pizza mexicana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 5}]",[],True,False,0.462
1326,* 2 cocaacola,adversarial_2k,demo,ok,"[{""product"": ""Coca Cola"", ""quantity"": 2}]",[],False,False,0.369
1327,* 5 pizaa hawaiana,adversarial_2k,demo,ok,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 5}]",[],False,False,0.388
1328,* 777 cola porfa,adversarial_2k,demo,ok,"[{""product"": ""Coca Cola"", ""quantity"": 777}]",[],False,False,0.326
1329,menu x2 refresco y aparte 7 cocacola y aparte 7 aalgo rico (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 9}]","[""menu"", ""aparte"", ""aparte"", ""7 aalgo rico""]",False,False,2.504
1330,menu x5 pizza de jamon y queso porfa,adversarial_2k,demo,needs_clarification,[],"[""menu"", ""x5 pizza de jamon y queso porfa""]",True,True,1.062
1331,menu x5 soda * 12 ensalada césar * 2333 pizza mexicana gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 5}, {""product"": ""Ensalada César"", ""quantity"": 12}, {""product"": ""Pizza Margarita"", ""quantity"": 2333}]","[""menu""]",True,False,1.933
1332,menu x60 cola y aparte un par de paapas fritas y aparte x12 pizzaa ranchera ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 60}]","[""menu"", ""aparte"", ""2 paapas fritas"", ""aparte"", ""x12 pizzaa ranchera""]",False,False,2.636
