linea,frase,menu,status,items,unknown,needs_review,fail_safe,user_intent,tiempo_ms
692,10x papas grandes + una docena de pizza pepperoni + 1 hamburguesa hamburguesa mega + 1 hamburguesa hamburguesa doble carne para llevar,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 12}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]","[""10x papas grandes""]",True,False,,3.86
693,buenas tardes un par de pizza de jamón y queso; 1 té helado; 2 pizza pepperoni para aquí,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 2}]","[""2 pizza de jamon y queso"", ""1 te helado""]",True,False,,2.034
694,12 papas grandes aparte 1 pizza pizza ranchera aparte 6 burrito de frijol aparte 2 té helado please,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 1}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 6}]","[""12 papas grandes"", ""2 te helado please""]",True,False,,2.433
695,1x nuggets de pollo aparte una docena de papas fritas,demo,needs_clarification,[],"[""1x nuggets de pollo"", ""12 papas fritas""]",True,True,,2.0
696,me mandas x1 papas fritas; tres hamburgesa doble pollo; 8 coca cola; 2 café americano gracias,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}, {""product"": ""Coca Cola"", ""quantity"": 8}]","[""me mandas"", ""x1 papas fritas"", ""2 cafe americano gracias""]",False,False,,3.29
697,anoto: 2 pizza de jamón y queso | x3 jugo de naranja | 10 café americano | 3 hamburguesa clásica,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]","[""anoto"", ""2 pizza de jamon y queso"", ""x3 jugo de naranja"", ""10 cafe americano""]",False,False,,2.623
698,quiero 1 pizza ranchera y 12x torta de milanesa gracias,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 1}]","[""12x torta de milanesa gracias""]",True,False,,1.563
699,1 alitas de pollo | 2 ensalada césar | 3 hamburgesa doble carne | 3 jugo de naranja para llevar,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 2}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]","[""1 alitas de pollo"", ""3 jugo de naranja para llevar""]",False,False,,2.362
700,buenos días diez coca cola sin azúcar + x2 papas grandes + una docena de limonada natural para aquí,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 10}, {""product"": ""Agua Mineral"", ""quantity"": 12}]","[""x2 papas grandes""]",False,False,,2.242
701,10 té helado además un par de pizza de jamón y queso nomás,demo,needs_clarification,[],"[""10 te helado"", ""2 pizza de jamon y queso nomas""]",True,True,,1.48
702,buen día tres pizza ranchera y un par de agua mineral y 3 té helado y 6 tacos al pastor para comer ahí,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 3}, {""product"": ""Agua Mineral"", ""quantity"": 2}]","[""buen dia"", ""3 te helado"", ""6 tacos al pastor para comer ahi""]",True,False,,3.482
703,cinco pizza de jamón y queso además seis limonada natural además diez hamburgesa mega,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 6}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 10}]","[""cinco pizza de jamon y queso""]",False,False,,3.406
704,tráeme 6 ensalada césar | tres hamburguesa hamburguesa clásica plis,demo,ok,"[{""product"": ""Ensalada César"", ""quantity"": 6}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]",[],False,False,,1.269
705,quisiera 1 hamburguesa doble pollo para comer ahí,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}]",[],False,False,,1.174
706,"hola 4 pizza de jamón y queso, 3 pizza de jamón y queso, 5 piza hawaiana por favor",demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 5}]","[""4 pizza de jamon y queso"", ""3 pizza de jamon y queso""]",False,False,,2.005
707,un par de torta de milanesa luego 12x burrito de frijol luego 5 hamburguesa mega,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 17}]","[""2 torta de milanesa""]",False,False,,1.796
708,3 hot dog sencillo + 6 papas grandes + una docena de hamburguesa clásica + cinco alitas de pollo + 10 agua mineral,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12}, {""product"": ""Agua Mineral"", ""quantity"": 10}]","[""3 hot dog sencillo"", ""6 papas grandes"", ""cinco alitas de pollo""]",False,False,,2.704
709,disculpa 2 papas grandes please,demo,needs_clarification,[],"[""2 papas grandes please""]",True,True,,1.165
710,3 limonada natural también un par de limonada natural también 12 nuggets de pollo también 1 burrito de frijol también 5 tacos al pastor,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 5}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 1}]","[""12 nuggets de pollo"", ""5 tacos al pastor""]",False,False,,5.629
711,me gustaría 8 quesadilla de queso plis,demo,needs_clarification,[],"[""8 quesadilla de queso plis""]",True,True,,1.233
712,buenas tardes 4x hamburguesa mega y 8x ensalada césar y tres ensalada césar please,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 4}, {""product"": ""Ensalada César"", ""quantity"": 11}]",[],False,False,,1.68
713,hola buenas 3x hamburguesa doble pollo | 10 ensalada mixta nomás,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}, {""product"": ""Ensalada César"", ""quantity"": 10}]",[],False,False,,1.432
714,me das un par de nuggets de pollo | 4 hamburguesa hamburguesa mega por favor,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}]","[""2 nuggets de pollo""]",True,False,,1.693
715,súmale 5 pizza margarita,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 5}]","[""sumale""]",False,False,,1.131
716,10 papas fritas | 5 pizza hawaiana | seis torta de milanesa,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 5}]","[""10 papas fritas"", ""seis torta de milanesa""]",False,False,,1.716
717,seis torta de milanesa | 8 café americano por favor,demo,needs_clarification,[],"[""seis torta de milanesa"", ""8 cafe americano por favor""]",True,True,,1.764
718,agrega seis pizza pepperoni,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 6}]",[],True,False,,0.898
719,12x hamburguesa mega también dos papas fritas también 6 coca cola sin azúcar gracias,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12}, {""product"": ""Coca Cola"", ""quantity"": 6}]","[""dos papas fritas""]",False,False,,2.591
720,quisiera cuatro pizza ranchera aparte 6 hamburguesa con queso aparte 3 jugo de naranja please,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 4}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 6}]","[""3 jugo de naranja please""]",True,False,,2.938
721,"hey 3 hot dog sencillo, 3 agua mineral",demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 3}]","[""hey"", ""3 hot dog sencillo""]",False,False,,2.969
722,buen día cinco burrito de frijol luego ocho pizza pizza ranchera,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}, {""product"": ""Pizza Margarita"", ""quantity"": 8}]","[""buen dia""]",True,False,,3.385
723,tráeme seis burrito de frijol aparte 10 pizza de pizza de jamón y queso gracias,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 6}, {""product"": ""Pizza Margarita"", ""quantity"": 10}]",[],True,False,,3.276
724,6 jugo de naranja aparte 4 agua embotellada aparte seis coca cola aparte 10 hamburguesa con queso para aquí,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 4}, {""product"": ""Coca Cola"", ""quantity"": 6}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 10}]","[""6 jugo de naranja""]",False,False,,4.396
725,te encargo 6 torta de milanesa también 8x pizza pepperoni también 5 alitas de pollo también 2 agua embotellada plis,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 8}, {""product"": ""Agua Mineral"", ""quantity"": 2}]","[""te encargo"", ""6 torta de milanesa"", ""5 alitas de pollo""]",True,False,,2.808
726,"anoto: 1 burrito de frijol, 3x pizza ranchera, 6 ensalada césar",demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Pizza Margarita"", ""quantity"": 3}, {""product"": ""Ensalada César"", ""quantity"": 6}]","[""anoto""]",True,False,,2.017
727,dame cinco pizza de jamón y queso y 1x pizza de pizza de jamón y queso,demo,needs_clarification,[],"[""cinco pizza de jamon y queso"", ""1x pizza de pizza de jamon y queso""]",True,True,,1.703
728,hola buenas 3 nuggets de pollo | 3 papas grandes | 6 hamburguesa mega,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 6}]","[""3 nuggets de pollo"", ""3 papas grandes""]",False,False,,1.891
729,ponme 3 hamburguesa doble pollo + dos hamburguesa hamburguesa clásica porfa,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}]",[],False,False,,1.399
730,disculpa 3 agua mineral también 12 hamburguesa doble pollo también 1x agua mineral también 1x café americano porfa,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 4}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 12}]","[""1x cafe americano porfa""]",False,False,,2.188
731,10 nuggets de pollo,demo,needs_clarification,[],"[""10 nuggets de pollo""]",True,True,,1.039
732,hey 12 hamburguesa hamburguesa doble pollo además dos hamburguesa hamburguesa con queso además 2 hamburguesa hamburguesa doble pollo además una limonada natural nada más,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 16}, {""product"": ""Agua Mineral"", ""quantity"": 1}]","[""hey""]",False,False,,4.842
733,porfa 6 ensalada mixta y cuatro hamburguesa mega y 3 limonada natural para aquí,demo,ok,"[{""product"": ""Ensalada César"", ""quantity"": 6}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 4}, {""product"": ""Agua Mineral"", ""quantity"": 3}]",[],False,False,,2.589
734,me gustaría 3 café americano + 3 piza de jamón y queso + 3x agua embotellada + 4 hamburguesa con queso para llevar,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 4}]","[""3 cafe americano"", ""3 piza de jamon y queso""]",False,False,,2.624
735,disculpa 2x agua mineral aparte 4 hamburguesa mega aparte 3 coca cola aparte 5 nuggets de pollo,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 2}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 4}, {""product"": ""Coca Cola"", ""quantity"": 3}]","[""5 nuggets de pollo""]",False,False,,1.98
736,"5x nuggets de pollo, 5 burrito de frijol, 2 ensalada ensalada cesar",demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}, {""product"": ""Ensalada César"", ""quantity"": 2}]","[""5x nuggets de pollo""]",False,False,,1.741
737,para pedir doce hamburgesa doble pollo luego 4 pizza ranchera luego 8 orden de aros de cebolla luego 3 agua mineral,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12}, {""product"": ""Pizza Margarita"", ""quantity"": 4}, {""product"": ""Agua Mineral"", ""quantity"": 3}]","[""8 orden de aros de cebolla""]",True,False,,2.366
738,deme 4 ensalada césar además seis pizza margarita además una docena de burrito de frijol además 4 pizza pizza pepperoni para aquí,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 4}, {""product"": ""Pizza Margarita"", ""quantity"": 10}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 12}]",[],True,False,,2.326
739,"porfa 3 hamburguesa con queso, una agua mineral, x2 hamburgesa clásica, cuatro agua embotellada para comer ahí",demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}, {""product"": ""Agua Mineral"", ""quantity"": 5}]",[],False,False,,3.727
740,disculpa 3 ensalada ensalada césar luego 5 hamburguesa hamburguesa mega luego cinco orden de aros de cebolla por favor,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 5}]","[""cinco orden de aros de cebolla por favor""]",False,False,,2.071
741,dame x6 orden de aros de cebolla luego 3 alitas de pollo luego 6 ensalada mixta gracias,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 6}]","[""x6 orden de aros de cebolla"", ""3 alitas de pollo""]",False,False,,2.136
742,"dos limonada natural, 8 papas grandes, 10 orden de aros de cebolla",demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 2}]","[""8 papas grandes"", ""10 orden de aros de cebolla""]",False,False,,2.571
743,voy a querer un hamburguesa hamburguesa con queso + 10 pizza pizza mexicana + un par de burrito de frijol por favor,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 4}, {""product"": ""Pizza Margarita"", ""quantity"": 10}]",[],True,False,,2.779
744,quiero seis pizza pizza pepperoni además 6 coca cola sin azúcar para aquí,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 6}, {""product"": ""Coca Cola"", ""quantity"": 6}]",[],True,False,,1.861
745,buenos días cuatro pizza hawaiana también una docena de ensalada mixta nada más,demo,ok,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 4}, {""product"": ""Ensalada César"", ""quantity"": 12}]",[],False,False,,2.906
746,te encargo 5 alitas de pollo además doce jugo de naranja porfa,demo,needs_clarification,[],"[""te encargo"", ""5 alitas de pollo"", ""doce jugo de naranja porfa""]",True,True,,3.59
747,ponme tres hamburguesa doble pollo por favor,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]",[],False,False,,1.135
748,voy a querer 12 ensalada césar luego una agua embotellada luego 10 pizza pepperoni plis,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Ensalada César"", ""quantity"": 12}, {""product"": ""Agua Mineral"", ""quantity"": 1}, {""product"": ""Pizza Margarita"", ""quantity"": 10}]",[],True,False,,2.496
749,"me gustaría 6x limonada natural, 3 té helado, 12 hot dog sencillo, tres coca cola sin azúcar",demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 6}, {""product"": ""Coca Cola"", ""quantity"": 3}]","[""3 te helado"", ""12 hot dog sencillo""]",False,False,,2.412
750,me pones dos nuggets de pollo por favor,demo,needs_clarification,[],"[""me pones"", ""dos nuggets de pollo por favor""]",True,True,,1.689
751,pedido: 2 ensalada ensalada césar | 10 cocacola sin azúcar | una ensalada ensalada césar | 12x orden de aros de cebolla,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 3}, {""product"": ""Coca Cola"", ""quantity"": 10}]","[""12x orden de aros de cebolla""]",False,False,,2.416
752,5 alitas de pollo aparte 8 pizza pizza hawaiana aparte cuatro ensalada mixta aparte doce ensalada mixta,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 8}, {""product"": ""Ensalada César"", ""quantity"": 16}]","[""5 alitas de pollo""]",False,False,,3.706
753,disculpa dos tacos al pastor luego 8 hamburgesa doble carne nomás,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 8}]","[""dos tacos al pastor""]",False,False,,2.755
754,buenos días 5 limonada natural aparte dos ensalada mixta para comer ahí,demo,ok,"[{""product"": ""Agua Mineral"", ""quantity"": 5}, {""product"": ""Ensalada César"", ""quantity"": 2}]",[],False,False,,1.648
755,buenos días un par de tacos al pastor además 12 piza de jamón y queso además un par de papas grandes además 8 agua mineral,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 8}]","[""2 tacos al pastor"", ""12 piza de jamon y queso"", ""2 papas grandes""]",False,False,,2.92
756,me das ocho torta de milanesa para aquí,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}]","[""ocho torta de milanesa para aqui""]",True,False,,1.79
757,seis hamburguesa hamburgesa doble pollo también una docena de orden de aros de cebolla,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 6}]","[""12 orden de aros de cebolla""]",False,False,,1.756
758,buen día 10 hamburguesa mega aparte una docena de jugo de naranja aparte seis jugo de naranja aparte dos coca cola para llevar,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 10}, {""product"": ""Coca Cola"", ""quantity"": 2}]","[""buen dia"", ""12 jugo de naranja"", ""seis jugo de naranja""]",False,False,,2.933
759,"tráeme tres hot dog sencillo, 3x papas fritas por favor",demo,needs_clarification,[],"[""tres hot dog sencillo"", ""3x papas fritas por favor""]",True,True,,3.073
